wyear,wymon,calyear,calmon,stor,rch,run,aet,cwd,tmax,tmin,ppt,pet,exc
1965,8,1965,5,92.940002441,0,0,19.530000687,122.65000153,19.239999771,8.3100004196,0.8899999857,142.19999695,\N
1965,9,1965,6,92.940002441,0,0,0.1299999952,146.41000366,18.219999313,9.9200000763,0.1299999952,146.63999939,\N
1965,10,1965,7,92.940002441,0,0,0.1000000015,163.88999939,16.909999847,11.420000076,0.1000000015,164.00999451,\N
1965,11,1965,8,92.940002441,0,0,0.349999994,162.88999939,18.510000229,13.789999962,0.3400000036,163.16000366,\N
1965,12,1965,9,92.940002441,0,0,2.6300001144,118.73999786,23.299999237,11.159999847,2.5899999142,121.38999939,\N
1966,1,1965,10,92.940002441,0,0,0.6399999857,105.93000031,25.450000763,11.100000381,0.6200000048,106.44999695,\N
1966,2,1965,11,162.02000427,56.569999695,84.239997864,66.730003357,0,18.809999466,9.3500003815,274.14001465,66.690002441,\N
1966,3,1965,12,165.22999573,52.270000458,27.709999084,48.840000153,0,15.75,4.9800000191,131.08999634,49.180000305,\N
1966,4,1966,1,161.55999756,1.0099999905,0,50.689998627,0,17.040000916,6.5799999237,48.700000763,51.560001373,\N
1966,5,1966,2,134.1499939,0.2399999946,0,52.959999084,4.4699997902,17.059999466,5.0900001526,26.290000916,58.709999084,\N
1966,6,1966,3,99.86000061,0,0,39.720001221,59.11000061,23.479999542,6.9699997902,5.3899998665,98.849998474,\N
1966,7,1966,4,93,0,0,8.279999733,123.51999664,24.079999924,9.0900001526,1.4099999666,131.72999573,\N
1966,8,1966,5,92.940002441,0,0,2.5299999714,146.71000671,22.510000229,10.029999733,2.4300000668,149.25,\N
1966,9,1966,6,92.940002441,0,0,0.5500000119,160.11000061,20.420000076,10.989999771,0.5500000119,160.6499939,\N
1966,10,1966,7,92.940002441,0,0,0.5,166.61999512,16.399999619,11.550000191,0.5099999905,167.11999512,\N
1966,11,1966,8,92.940002441,0,0,0.0799999982,162.19000244,18.799999237,13.619999886,0.0799999982,162.19000244,\N
1966,12,1966,9,92.940002441,0,0,4.1900000572,123.29000092,24.350000381,12.710000038,4.1700000763,127.48999786,\N
1967,1,1966,10,92.940002441,0,0,1.1499999762,101.68000031,25.280000687,11.159999847,1.1200000048,102.76999664,\N
1967,2,1966,11,118.80999756,7.4899997711,1.1399999857,67.290000916,0.0099999998,19.270000458,9.470000267,100.87000275,67.269996643,\N
1967,3,1966,12,151.33999634,40.430000305,40.770000458,52.310001373,0,16.899999619,6.4499998093,164.13999939,52.419998169,\N
1967,4,1967,1,161.36000061,52.209999084,43.880001068,55.709999084,0,15.279999733,4.1300001144,159.86999512,55.830001831,\N
1967,5,1967,2,120.13999939,0,0,55.5,10.93999958,15.75,4.0900001526,14.25,66.550003052,\N
1967,6,1967,3,129.71000671,8.9799995422,2.0999999046,90.029998779,3.8699998856,24.879999161,6.7899999619,109.06999969,94.120002747,\N
1967,7,1967,4,141.96000671,23.270000458,10.880000114,103.58000183,0.1000000015,25.219999313,5.1900000572,149.58999634,105.04000092,\N
1967,8,1967,5,93.730003357,0,0,51.340000153,100.47000122,20.020000458,9.4300003052,3.1099998951,151.86999512,\N
1967,9,1967,6,92.949996948,0,0,3.1800000668,146.6499939,14.899999619,10.130000114,2.4000000954,149.91000366,\N
1967,10,1967,7,92.940002441,0,0,0.0099999998,176.66000366,17.940000534,13.149999619,0.0099999998,176.72000122,\N
1967,11,1967,8,92.940002441,0,0,0.1800000072,169.52999878,20.780000687,14.850000381,0.1800000072,169.67999268,\N
1967,12,1967,9,92.940002441,0,0,9.8599996567,122.69999695,24.659999847,14.600000381,9.7600002289,132.55000305,\N
1968,1,1967,10,92.940002441,0,0,0.0799999982,104.86000061,26.729999542,11.149999619,0.0799999982,104.87999725,\N
1968,2,1967,11,120.44999695,6.8400001526,0.4699999988,71.419998169,0.200000003,20.690000534,10.520000458,105.33000183,71.529998779,\N
1968,3,1967,12,109.84999847,0.0500000007,0,46.049999237,1.5900000334,15.539999962,4.5700001717,35.909999847,48.38999939,\N
1968,4,1968,1,102.16000366,0.2099999934,0,46.919998169,6.4299998283,18.469999313,5.8699998856,39.5,53.689998627,\N
1968,5,1968,2,94.180000305,0,0,43.790000916,26.879999161,17.219999313,5.8699998856,35.709999084,70.620002747,\N
1968,6,1968,3,94.790000916,0.0599999987,0,83.870002747,17.520000458,24.329999924,6.6599998474,84.180000305,101.52999878,\N
1968,7,1968,4,92.949996948,0,0,30.540000916,95.769996643,21.959999084,7.6700000763,28.370000839,126.33000183,\N
1968,8,1968,5,92.940002441,0,0,1.6200000048,148.19999695,21.760000229,9.1899995804,1.6100000143,149.86000061,\N
1968,9,1968,6,92.940002441,0,0,0,157.24000549,19.870000839,10.680000305,0,157.27000427,\N
1968,10,1968,7,92.940002441,0,0,0.0799999982,173.33000183,16.040000916,12.659999847,0.0799999982,173.44999695,\N
1968,11,1968,8,92.940002441,0,0,0.6700000167,156.77000427,19.989999771,12.630000114,0.6600000262,157.44999695,\N
1968,12,1968,9,92.940002441,0,0,0.0199999996,127.16000366,24.520000458,12.399999619,0.0199999996,127.16000366,\N
1969,1,1968,10,92.940002441,0,0,42,56.669998169,24.579999924,11.109999657,42.080001831,98.599998474,\N
1969,2,1968,11,92.940002441,0,0,26.440000534,41.349998474,20.299999237,8.6499996185,26.370000839,67.790000916,\N
1969,3,1968,12,99.919998169,0.0799999982,0,46.240001678,1.2100000381,15.220000267,4.6500000954,53.759998322,48.080001831,\N
1969,4,1969,1,166.77999878,81.61000061,352.64001465,56.400001526,0,18.020000458,4.9600000381,547.75,56.430000305,\N
1969,5,1969,2,167.82000732,87.449996948,165.75999451,58.720001221,0,16.520000458,9.0200004578,312.07000732,59.459999084,\N
1969,6,1969,3,120.09999847,0.6600000262,0.9100000262,73.529998779,20.020000458,23.809999466,7.1199998856,25.200000763,93.989997864,\N
1969,7,1969,4,100.73999786,0.1800000072,0.2599999905,76.13999939,48.080001831,23.120000839,8.25,56.380001068,124.20999908,\N
1969,8,1969,5,93.349998474,0,0,8.970000267,139.11000061,20.280000687,9.8800001144,1.5499999523,148.07000732,\N
1969,9,1969,6,92.940002441,0,0,1.1900000572,154.91999817,18.520000458,11.819999695,0.7699999809,156.25,\N
1969,10,1969,7,92.940002441,0,0,1.4199999571,170.41999817,18.819999695,12.680000305,1.4099999666,171.88999939,\N
1969,11,1969,8,92.940002441,0,0,0.1199999973,160.07000732,21.450000763,12.880000114,0.1199999973,160.07000732,\N
1969,12,1969,9,92.940002441,0,0,2.0499999523,123.04000092,23.129999161,12.880000114,2.0499999523,125.02999878,\N
1970,1,1969,10,92.940002441,0,0,4.1500000954,93.599998474,25.309999466,9.5200004578,4.1900000572,97.75,\N
1970,2,1969,11,93.040000916,0,0,48.220001221,22.229999542,19.059999466,9.0500001907,48.080001831,70.410003662,\N
1970,3,1969,12,92.940002441,0,0,10.93999958,41.880001068,17.540000916,6.2199997902,10.859999657,52.930000305,\N
1970,4,1970,1,123.13999939,6.1100001335,0.0799999982,56.009998322,0.0399999991,13.949999809,7.7899999619,91.660003662,56.099998474,\N
1970,5,1970,2,129.41000366,8.3599996567,0.0700000003,67.269996643,0.0099999998,15.779999733,5.9299998283,81.709999084,67.36000061,\N
1970,6,1970,3,122.33000183,10.550000191,2.0799999237,97.529998779,1.7999999523,23.469999313,5.5999999046,101.84999847,99.470001221,\N
1970,7,1970,4,92.949996948,0,0,30.569999695,87.449996948,21.559999466,5.6799998283,1.2000000477,118.44000244,\N
1970,8,1970,5,92.940002441,0,0,0.3799999952,152.41999817,21.340000153,9.1700000763,0.3600000143,152.78999329,\N
1970,9,1970,6,92.940002441,0,0,0.5099999905,155.41999817,19.040000916,10.68999958,0.5099999905,155.92999268,\N
1970,10,1970,7,92.940002441,0,0,0.0299999993,168.44000244,17.040000916,11.989999771,0.0299999993,168.38999939,\N
1970,11,1970,8,92.940002441,0,0,0,155.00999451,19.079999924,12.369999886,0,154.83999634,\N
1970,12,1970,9,92.940002441,0,0,0.6700000167,123.56999969,25.020000458,10.630000114,0.6600000262,124.16999817,\N
1971,1,1970,10,92.940002441,0,0,1.8500000238,93.540000916,24.020000458,9.8299999237,1.8600000143,95.319999695,\N
1971,2,1970,11,140.3999939,23.819999695,11.670000076,66.050003052,0,21.239999771,8.3000001907,147.69000244,66.010002136,\N
1971,3,1970,12,158.58999634,47.770000458,38.529998779,48.099998474,0,14.909999847,5.2800002098,151.61000061,48.470001221,\N
1971,4,1971,1,132.33000183,0.0199999996,0,51.720001221,1.5900000334,18.129999161,7.0900001526,25.479999542,53.540000916,\N
1971,5,1971,2,110.80000305,0.1099999994,0,46.369998932,16.850000381,16.219999313,6.75,24.850000381,63.630001068,\N
1971,6,1971,3,93.910003662,0,0,38.810001373,55.450000763,23.659999847,6.8099999428,21.829999924,94.709999084,\N
1971,7,1971,4,92.940002441,0,0,22.950000763,94.5,22.069999695,6.2899999619,21.950000763,117.65000153,\N
1971,8,1971,5,92.940002441,0,0,21.88999939,117.09999847,20.909999847,8.1199998856,21.870000839,139.1000061,\N
1971,9,1971,6,92.940002441,0,0,0.3199999928,152.30000305,18.149999619,10.090000153,0.3199999928,152.61000061,\N
1971,10,1971,7,92.940002441,0,0,0.0500000007,168.66000366,18.209999084,11.869999886,0.0599999987,168.66999817,\N
1971,11,1971,8,92.940002441,0,0,0,168.6000061,18.760000229,14.529999733,0,168.52999878,\N
1971,12,1971,9,92.940002441,0,0,1.2799999714,128.19000244,25.430000305,12.460000038,1.2599999905,129.41000366,\N
1972,1,1971,10,92.940002441,0,0,9.8500003815,82.849998474,26.629999161,7.9499998093,9.6599998474,92.61000061,\N
1972,2,1971,11,92.940002441,0,0,18.739999771,43.630001068,18.049999237,6.1399998665,18.600000381,62.419998169,\N
1972,3,1971,12,155.96000671,44.630001068,55.189998627,43.88999939,0,13.93999958,3.8199999332,207.63999939,45.369998932,\N
1972,4,1972,1,119.63999939,0.3000000119,0,43.130001068,7.5399999619,17.239999771,4.9800000191,6.5799999237,51.830001831,\N
1972,5,1972,2,98.5,0.1299999952,0.0099999998,32.159999847,34,16.36000061,5.2199997902,10.81000042,66.300003052,\N
1972,6,1972,3,92.949996948,0,0,10.479999542,97.519996643,25.010000229,5.4400000572,4.7699999809,107.94000244,\N
1972,7,1972,4,92.940002441,0,0,6.8000001907,117.80000305,21.719999313,6.75,6.7100000381,124.63999939,\N
1972,8,1972,5,92.940002441,0,0,1.3700000048,149.16999817,22.209999084,9.1400003433,1.3500000238,150.50999451,\N
1972,9,1972,6,92.940002441,0,0,0.7799999714,159.8999939,20.170000076,11.31000042,0.7799999714,160.66000366,\N
1972,10,1972,7,92.940002441,0,0,0.2099999934,175.67999268,17.510000229,12.760000229,0.2099999934,175.88999939,\N
1972,11,1972,8,92.940002441,0,0,1.4400000572,162.41999817,18.379999161,13.760000229,1.4099999666,163.8500061,\N
1972,12,1972,9,92.940002441,0,0,0.8600000143,125.68000031,24,12.659999847,0.8500000238,126.56999969,\N
1973,1,1972,10,92.940002441,0,0,14.420000076,83.629997253,25.709999084,11.100000381,14.359999657,98.069999695,\N
1973,2,1972,11,141.83000183,23.790000916,7.1900000572,63.709999084,0,20.569999695,7.4600000381,142.86000061,63.759998322,\N
1973,3,1972,12,127.25,0.1199999973,0,47.919998169,0.2199999988,15.859999657,4.5700001717,33.840000153,48.790000916,\N
1973,4,1973,1,160.17999268,54.299999237,45.409999847,50,0,18.270000458,3.7100000381,183.02999878,50.849998474,\N
1973,5,1973,2,167.08000183,77.440002441,122.73999786,65.209999084,0,16.370000839,5.9099998474,269.57998657,65.349998474,\N
1973,6,1973,3,161.28999329,9.0600004196,0.4199999869,86.629997253,0.0099999998,23.069999695,8.3000001907,90.220001221,87.660003662,\N
1973,7,1973,4,101.83000183,0,0,61.5,60.799999237,22.780000687,7.4600000381,1.9800000191,122.31999969,\N
1973,8,1973,5,93.080001831,0,0,10.119999886,141.11000061,23.370000839,9.970000267,1.3500000238,151.22999573,\N
1973,9,1973,6,92.940002441,0,0,0.4399999976,164.94999695,18.629999161,11.640000343,0.3000000119,165.36999512,\N
1973,10,1973,7,92.940002441,0,0,0,166,20.5,11.619999886,0,166.02000427,\N
1973,11,1973,8,92.940002441,0,0,0.1199999973,155.33000183,17.559999466,12.840000153,0.1199999973,155.38000488,\N
1973,12,1973,9,92.940002441,0,0,1.4199999571,120.30000305,22.659999847,11.960000038,1.4099999666,121.73999786,\N
1974,1,1973,10,92.940002441,0,0,18.959999084,78.63999939,23.690000534,9.7299995422,18.850000381,97.510002136,\N
1974,2,1973,11,97.930000305,0.0799999982,0,56.380001068,5.3299999237,19.950000763,6.9200000763,61.080001831,61.779998779,\N
1974,3,1973,12,105.56999969,1.4600000381,0,50.520000458,2.7300000191,17.729999542,6.3299999237,59.259998322,53.299999237,\N
1974,4,1974,1,158.13999939,50.680000305,79.730003357,50.869998932,0,16,4.4299998283,232.86999512,51.700000763,\N
1974,5,1974,2,115.70999908,0.4699999988,0.1000000015,51.11000061,11.710000038,14.949999809,7.6100001335,8.4499998093,63.61000061,\N
1974,6,1974,3,139.66999817,5.3699998856,0.2599999905,95.449996948,0.0099999998,24.559999466,5.1900000572,124.84999847,95.620002747,\N
1974,7,1974,4,94.519996643,0,0,63.790000916,60.029998779,21.440000534,7.1199998856,18.479999542,123.93000031,\N
1974,8,1974,5,92.940002441,0,0,1.9500000477,142.05000305,22.260000229,8.6499996185,0.3600000143,144.00999451,\N
1974,9,1974,6,92.940002441,0,0,0.2099999934,159.19000244,19.540000916,10.869999886,0.2099999934,159.41999817,\N
1974,10,1974,7,92.940002441,0,0,0.0799999982,174.28999329,14.779999733,12.729999542,0.0900000036,174.41000366,\N
1974,11,1974,8,92.940002441,0,0,0.0099999998,158.6499939,20.260000229,13.56000042,0.0099999998,158.63999939,\N
1974,12,1974,9,92.940002441,0,0,0.9700000286,124.97000122,23.690000534,12.680000305,0.9499999881,125.84999847,\N
1975,1,1974,10,92.940002441,0,0,24.840000153,72.599998474,24.079999924,10.989999771,24.790000916,97.36000061,\N
1975,2,1974,11,92.940002441,0,0,5.2600002289,60.869998932,19.030000687,7.1900000572,5.2300000191,66.120002747,\N
1975,3,1974,12,150.44999695,35.270000458,33.209999084,50.36000061,0,16.899999619,5.0799999237,175.11000061,50.729999542,\N
1975,4,1975,1,111.20999908,0,0,45.340000153,9.529999733,17.979999542,5.2899999619,6.1399998665,55.409999847,\N
1975,5,1975,2,151.25999451,22.159999847,2.3199999332,60.650001526,0,14.760000229,4.4800000191,125.13999939,61.13999939,\N
1975,6,1975,3,157.66999817,42.189998627,30.61000061,90.830001831,0,23.149999619,7.3699998856,168.57000732,91.309997559,\N
1975,7,1975,4,107.29000092,0.0299999993,0,88.5,20.549999237,21.780000687,5.5900001526,37.979999542,109.77999878,\N
1975,8,1975,5,93,0,0,15.319999695,127.80000305,20.510000229,8.5200004578,1.0099999905,143.13999939,\N
1975,9,1975,6,92.940002441,0,0,0.3899999857,152.41999817,16.11000061,10.550000191,0.3300000131,152.88000488,\N
1975,10,1975,7,92.940002441,0,0,0,166.00999451,15.970000267,11.550000191,0,166.05000305,\N
1975,11,1975,8,92.940002441,0,0,0.2099999934,155.1000061,20.329999924,12.390000343,0.200000003,155.30999756,\N
1975,12,1975,9,92.940002441,0,0,0.5199999809,125.23000336,23.659999847,12.640000343,0.5099999905,125.68000031,\N
1976,1,1975,10,92.940002441,0,0,13.829999924,80.739997864,24.100000381,9.1999998093,13.819999695,94.510002136,\N
1976,2,1975,11,92.940002441,0,0,6.6900000572,57.520000458,18.88999939,5.8499999046,6.6300001144,64.279998779,\N
1976,3,1975,12,92.940002441,0,0,4.1999998093,46.930000305,18.25,4.3800001144,4.1999998093,51.599998474,\N
1976,4,1976,1,92.940002441,0,0,6.6999998093,50.840000153,15.399999619,4.4499998093,6.5599999428,58.080001831,\N
1976,5,1976,2,142.6499939,28.61000061,25.819999695,64.75,0,18.299999237,5.4899997711,167.61999512,64.970001221,\N
1976,6,1976,3,101.77999878,0,0,85.449996948,10.539999962,23.719999313,6.2399997711,44.509998322,96.449996948,\N
1976,7,1976,4,92.959999084,0,0,36.490001678,78.88999939,24,6.2300000191,27.530000687,115.65000153,\N
1976,8,1976,5,92.940002441,0,0,0.8100000024,149.22000122,24.940000534,9.3299999237,0.7699999809,150.02000427,\N
1976,9,1976,6,92.940002441,0,0,4.2300000191,164.24000549,17.510000229,11.069999695,4.1900000572,168.49000549,\N
1976,10,1976,7,92.940002441,0,0,0.2599999905,170.88000488,15.270000458,12.56000042,0.2599999905,171.21000671,\N
1976,11,1976,8,92.940002441,0,0,9.3100004196,149.80000305,23.299999237,13.010000229,9.3900003433,159.21000671,\N
1976,12,1976,9,94.129997253,0.0099999998,0,110.37000275,19.63999939,23.739999771,14.409999847,110.91000366,130.03999329,\N
1977,1,1976,10,92.940002441,0,0,17.969999313,86.800003052,24.790000916,12.300000191,16.680000305,104.73999786,\N
1977,2,1976,11,92.940002441,0,0,16.959999084,56.380001068,20.219999313,9.2700004578,16.920000076,73.269996643,\N
1977,3,1976,12,92.940002441,0,0,24.799999237,29.090000153,19.950000763,4.8400001526,24.979999542,54.200000763,\N
1977,4,1977,1,123.52999878,11.949999809,2.2899999619,55.099998474,0.1899999976,17.329999924,4.3400001526,99.040000916,55.479999542,\N
1977,5,1977,2,93.129997253,0,0,34.659999847,36,20.440000534,6.0100002289,4.2199997902,70.690002441,\N
1977,6,1977,3,93.319999695,0.0099999998,0,54.299999237,34.599998474,25.049999237,5.75,55.36000061,90.800003052,\N
1977,7,1977,4,92.940002441,0,0,1.5199999809,123.79000092,22.780000687,7.1100001335,1.1200000048,125.26000214,\N
1977,8,1977,5,94.36000061,0.1400000006,0,89.309997559,52,21.799999237,8.1599998474,89.790000916,141.52000427,\N
1977,9,1977,6,92.940002441,0,0,2.2999999523,156.05000305,20.040000916,10.979999542,0.8700000048,158.36000061,\N
1977,10,1977,7,92.940002441,0,0,0.0099999998,173.28999329,17.959999084,11.909999847,0.0099999998,173.30000305,\N
1977,11,1977,8,92.940002441,0,0,11.460000038,153.74000549,23.069999695,14.220000267,11.329999924,165.19000244,\N
1977,12,1977,9,92.940002441,0,0,0.3400000036,125.75,24.399999619,12.069999695,0.3400000036,126.11000061,\N
1978,1,1977,10,92.940002441,0,0,0.6999999881,98.180000305,25.719999313,10.380000114,0.6899999976,98.790000916,\N
1978,2,1977,11,92.940002441,0,0,4.5500001907,67.760002136,18.75,8.779999733,4.4899997711,72.269996643,\N
1978,3,1977,12,142.5,28.010000229,20.36000061,58.520000458,0,19.100000381,9.3199996948,154.77000427,58.479999542,\N
1978,4,1978,1,164.13999939,65.230003357,96.470001221,57.270000458,0,20.829999924,5.5799999237,238.52000427,57.470001221,\N
1978,5,1978,2,167.78999329,86.010002136,118.66999817,64.919998169,0,17.270000458,6.2399997711,272.05999756,65.300003052,\N
1978,6,1978,3,167.8999939,83.480003357,123.63999939,105.37000275,0,23.930000305,4.2199997902,308.82998657,105.44000244,\N
1978,7,1978,4,128.57000732,0.0599999987,0,110.83999634,8.5,22.75,7.5999999046,71.120002747,119.5,\N
1978,8,1978,5,95.650001526,0,0,33.380001068,122.58000183,22.670000076,8.970000267,0.4499999881,155.94000244,\N
1978,9,1978,6,93.010002136,0,0,2.9400000572,155.52999878,17.489999771,10.149999619,0.3000000119,158.41000366,\N
1978,10,1978,7,92.940002441,0,0,0.0700000003,167.19999695,17.069999695,11.149999619,0,167.22999573,\N
1978,11,1978,8,92.940002441,0,0,0.3300000131,159.1000061,18,12.920000076,0.3300000131,159.38999939,\N
1978,12,1978,9,92.940002441,0,0,36.75,95.86000061,26.63999939,12.630000114,36.700000763,132.6000061,\N
1979,1,1978,10,92.940002441,0,0,1.3300000429,99.849998474,24.979999542,11.579999924,1.2899999619,101.02999878,\N
1979,2,1978,11,97.209999084,0.1099999994,0,59,2.6300001144,22.450000763,6.4200000763,63.13999939,61.700000763,\N
1979,3,1978,12,100.13999939,1.2699999809,0,42.720001221,3.1199998856,15.720000267,3.5399999619,48.049999237,47.340000153,\N
1979,4,1979,1,148.57000732,33.490001678,30.309999466,50.869998932,0,16.629999161,7.75,162.44000244,51.270000458,\N
1979,5,1979,2,157.61000061,39.159999847,10.460000038,58.63999939,0,16.659999847,6.9400000572,117.62999725,59.479999542,\N
1979,6,1979,3,161.55999756,38.919998169,11.260000229,97.010002136,0,24.170000076,9.470000267,150.22000122,97.129997253,\N
1979,7,1979,4,97.699996948,0,0,65.080001831,59.88999939,22.090000153,7.5,1.2100000381,125,\N
1979,8,1979,5,92.949996948,0,0,6.0999999046,148.58000183,23.350000381,9.9399995804,1.3099999428,154.71000671,\N
1979,9,1979,6,92.940002441,0,0,0.349999994,162.91999817,19.549999237,10.989999771,0.3400000036,163.25,\N
1979,10,1979,7,92.940002441,0,0,0,171.22000122,18.229999542,12.130000114,0,171.22999573,\N
1979,11,1979,8,92.940002441,0,0,0.2399999946,158.88999939,20.010000229,13.319999695,0.2399999946,159.1000061,\N
1979,12,1979,9,92.940002441,0,0,6.1100001335,128.36999512,26.850000381,13.229999542,6.0700001717,134.38999939,\N
1980,1,1979,10,92.940002441,0,0,20.700000763,79.059997559,24.479999542,11.539999962,20.510000229,99.680000305,\N
1980,2,1979,11,92.940002441,0,0,22.909999847,41.669998169,21.079999924,6.4000000954,22.899999619,64.599998474,\N
1980,3,1979,12,97.769996643,0.0199999996,0,52.130001068,2.7200000286,19.450000763,5.8400001526,56.659999847,54.830001831,\N
1980,4,1980,1,151.41000366,37.950000763,33.599998474,58.959999084,0,15.109999657,5.3699998856,182.41000366,58.919998169,\N
1980,5,1980,2,166.66000366,76.040000916,138.97000122,70.379997253,0,14.31000042,4.7399997711,297.42999268,70.349998474,\N
1980,6,1980,3,155.25,5.5,0.0299999993,95.86000061,0.1199999973,24.420000076,7.2199997902,89.550003052,96.330001831,\N
1980,7,1980,4,102.12999725,0,0,74.559997559,52.959999084,23.579999924,8.1599998474,21.229999542,127.51999664,\N
1980,8,1980,5,93.190002441,0,0,15.960000038,125.16999817,21.870000839,8.6199998856,6.9800000191,141.25,\N
1980,9,1980,6,92.940002441,0,0,0.2399999946,154.52999878,19.809999466,9.8000001907,0,154.80000305,\N
1980,10,1980,7,92.940002441,0,0,1.0199999809,172.61999512,16.780000687,12.640000343,1.0299999714,173.63999939,\N
1980,11,1980,8,92.940002441,0,0,0.0199999996,158.08000183,21.319999695,13.170000076,0.0199999996,158.07000732,\N
1980,12,1980,9,92.940002441,0,0,0.1700000018,121.26999664,22.63999939,11.850000381,0.1700000018,121.41000366,\N
1981,1,1980,10,92.940002441,0,0,0.8000000119,99.660003662,24.280000687,10.380000114,0.7799999714,100.31999969,\N
1981,2,1980,11,92.940002441,0,0,0.2700000107,67.540000916,18.200000763,7.2600002289,0.2700000107,67.739997864,\N
1981,3,1980,12,92.949996948,0,0,35.659999847,21.790000916,20.840000153,6.6599998474,35.430000305,57.430000305,\N
1981,4,1981,1,130.58000183,16.370000839,4.0300002098,59.180000305,0,18.270000458,8.3199996948,116.08000183,59.130001068,\N
1981,5,1981,2,129.52999878,2,0,68.410003662,0,17.159999847,8.6099996567,69.25,68.419998169,\N
1981,6,1981,3,152.08000183,38.459999084,23.86000061,96.690002441,0,24.969999313,6.5,180.6499939,96.830001831,\N
1981,7,1981,4,93.940002441,0,0,74.690002441,51.200000763,21.920000076,8.1899995804,16.370000839,125.83999634,\N
1981,8,1981,5,92.940002441,0,0,1.5900000334,149.46000671,25.940000534,9.7100000381,0.5799999833,151.05999756,\N
1981,9,1981,6,92.940002441,0,0,0,176.99000549,19.170000076,12.869999886,0,176.94999695,\N
1981,10,1981,7,92.940002441,0,0,0,175.77000427,17.170000076,12.760000229,0,175.82000732,\N
1981,11,1981,8,92.940002441,0,0,0.0099999998,161.67999268,20.030000687,13.149999619,0.0099999998,161.61999512,\N
1981,12,1981,9,92.940002441,0,0,0.8500000238,124.55000305,23.86000061,12.279999733,0.8299999833,125.34999847,\N
1982,1,1981,10,92.940002441,0,0,16.100000381,78.36000061,25.559999466,9.0100002289,16.059999466,94.410003662,\N
1982,2,1981,11,93.069999695,0,0,50.099998474,18.170000076,20.159999847,8.8999996185,49.86000061,68.230003357,\N
1982,3,1981,12,92.949996948,0,0,25.36000061,29.090000153,18.260000229,6.7199997902,25.120000839,54.439998627,\N
1982,4,1982,1,129.92999268,17.409999847,5.7699999809,50.229999542,0,18.690000534,7.3099999428,110.29000092,51,\N
1982,5,1982,2,96.38999939,0.0199999996,0,53.479999542,14.390000343,18.309999466,6.8800001144,19.899999619,67.919998169,\N
